Precell 	pstcell 	 Synapse 
GranuleCell[254]	HIPPCell[4]	Exp2Syn[4862]
GranuleCell[254]	HIPPCell[3]	Exp2Syn[4854]
GranuleCell[254]	GranuleCell[289]	Exp2Syn[2609]
GranuleCell[254]	GranuleCell[234]	Exp2Syn[2113]
GranuleCell[254]	GranuleCell[273]	Exp2Syn[2465]
GranuleCell[254]	GranuleCell[284]	Exp2Syn[2564]
GranuleCell[254]	GranuleCell[262]	Exp2Syn[2366]
GranuleCell[254]	GranuleCell[259]	Exp2Syn[2339]
GranuleCell[254]	GranuleCell[231]	Exp2Syn[2086]
GranuleCell[254]	GranuleCell[251]	Exp2Syn[2266]
GranuleCell[254]	GranuleCell[285]	Exp2Syn[2573]
GranuleCell[254]	GranuleCell[304]	Exp2Syn[2744]
GranuleCell[255]	BasketCell[4]	Exp2Syn[4552]
GranuleCell[255]	MossyCell[6]	Exp2Syn[4679]
GranuleCell[255]	HIPPCell[3]	Exp2Syn[4851]
GranuleCell[255]	HIPPCell[2]	Exp2Syn[4845]
GranuleCell[255]	HIPPCell[5]	Exp2Syn[4870]
GranuleCell[255]	GranuleCell[270]	Exp2Syn[2438]
GranuleCell[255]	GranuleCell[295]	Exp2Syn[2663]
GranuleCell[255]	GranuleCell[249]	Exp2Syn[2248]
GranuleCell[255]	GranuleCell[268]	Exp2Syn[2420]
GranuleCell[255]	GranuleCell[293]	Exp2Syn[2645]
GranuleCell[255]	GranuleCell[239]	Exp2Syn[2158]
GranuleCell[255]	GranuleCell[223]	Exp2Syn[2014]
GranuleCell[255]	GranuleCell[226]	Exp2Syn[2041]
GranuleCell[255]	GranuleCell[302]	Exp2Syn[2726]
GranuleCell[255]	GranuleCell[215]	Exp2Syn[1942]
GranuleCell[256]	BasketCell[2]	Exp2Syn[4528]
GranuleCell[256]	MossyCell[6]	Exp2Syn[4679]
GranuleCell[256]	HIPPCell[3]	Exp2Syn[4851]
GranuleCell[256]	HIPPCell[4]	Exp2Syn[4862]
GranuleCell[256]	HIPPCell[1]	Exp2Syn[4838]
GranuleCell[256]	GranuleCell[288]	Exp2Syn[2600]
GranuleCell[256]	GranuleCell[243]	Exp2Syn[2194]
GranuleCell[256]	GranuleCell[268]	Exp2Syn[2420]
GranuleCell[256]	GranuleCell[284]	Exp2Syn[2564]
GranuleCell[256]	GranuleCell[302]	Exp2Syn[2726]
GranuleCell[256]	GranuleCell[301]	Exp2Syn[2717]
GranuleCell[256]	GranuleCell[223]	Exp2Syn[2014]
GranuleCell[256]	GranuleCell[277]	Exp2Syn[2501]
GranuleCell[256]	GranuleCell[255]	Exp2Syn[2302]
GranuleCell[256]	GranuleCell[216]	Exp2Syn[1951]
GranuleCell[257]	BasketCell[2]	Exp2Syn[4526]
GranuleCell[257]	MossyCell[8]	Exp2Syn[4715]
GranuleCell[257]	HIPPCell[1]	Exp2Syn[4836]
GranuleCell[257]	HIPPCell[3]	Exp2Syn[4851]
GranuleCell[257]	HIPPCell[4]	Exp2Syn[4859]
GranuleCell[257]	GranuleCell[303]	Exp2Syn[2735]
GranuleCell[257]	GranuleCell[246]	Exp2Syn[2221]
GranuleCell[257]	GranuleCell[301]	Exp2Syn[2717]
GranuleCell[257]	GranuleCell[293]	Exp2Syn[2645]
GranuleCell[257]	GranuleCell[300]	Exp2Syn[2708]
GranuleCell[257]	GranuleCell[286]	Exp2Syn[2582]
GranuleCell[257]	GranuleCell[249]	Exp2Syn[2248]
GranuleCell[257]	GranuleCell[256]	Exp2Syn[2311]
GranuleCell[257]	GranuleCell[306]	Exp2Syn[2762]
GranuleCell[257]	GranuleCell[268]	Exp2Syn[2420]
GranuleCell[258]	BasketCell[2]	Exp2Syn[4527]
GranuleCell[258]	MossyCell[8]	Exp2Syn[4713]
GranuleCell[258]	HIPPCell[2]	Exp2Syn[4846]
GranuleCell[258]	HIPPCell[3]	Exp2Syn[4854]
GranuleCell[258]	HIPPCell[5]	Exp2Syn[4869]
GranuleCell[258]	GranuleCell[215]	Exp2Syn[1942]
GranuleCell[258]	GranuleCell[267]	Exp2Syn[2411]
GranuleCell[258]	GranuleCell[300]	Exp2Syn[2708]
GranuleCell[258]	GranuleCell[272]	Exp2Syn[2456]
GranuleCell[258]	GranuleCell[278]	Exp2Syn[2510]
GranuleCell[258]	GranuleCell[274]	Exp2Syn[2474]
GranuleCell[258]	GranuleCell[259]	Exp2Syn[2339]
GranuleCell[258]	GranuleCell[224]	Exp2Syn[2023]
GranuleCell[258]	GranuleCell[248]	Exp2Syn[2239]
GranuleCell[258]	GranuleCell[292]	Exp2Syn[2636]
GranuleCell[259]	BasketCell[2]	Exp2Syn[4528]
GranuleCell[259]	MossyCell[8]	Exp2Syn[4712]
GranuleCell[259]	HIPPCell[4]	Exp2Syn[4860]
GranuleCell[259]	HIPPCell[5]	Exp2Syn[4870]
GranuleCell[259]	HIPPCell[3]	Exp2Syn[4853]
GranuleCell[259]	GranuleCell[261]	Exp2Syn[2357]
GranuleCell[259]	GranuleCell[209]	Exp2Syn[1888]
GranuleCell[259]	GranuleCell[273]	Exp2Syn[2465]
GranuleCell[259]	GranuleCell[268]	Exp2Syn[2420]
GranuleCell[259]	GranuleCell[308]	Exp2Syn[2780]
GranuleCell[259]	GranuleCell[226]	Exp2Syn[2041]
GranuleCell[259]	GranuleCell[264]	Exp2Syn[2384]
GranuleCell[259]	GranuleCell[235]	Exp2Syn[2122]
GranuleCell[259]	GranuleCell[263]	Exp2Syn[2375]
GranuleCell[259]	GranuleCell[300]	Exp2Syn[2708]
GranuleCell[260]	BasketCell[4]	Exp2Syn[4551]
GranuleCell[260]	MossyCell[7]	Exp2Syn[4695]
GranuleCell[260]	HIPPCell[2]	Exp2Syn[4846]
GranuleCell[260]	HIPPCell[1]	Exp2Syn[4838]
GranuleCell[260]	HIPPCell[3]	Exp2Syn[4852]
GranuleCell[260]	GranuleCell[250]	Exp2Syn[2257]
GranuleCell[260]	GranuleCell[254]	Exp2Syn[2293]
GranuleCell[260]	GranuleCell[223]	Exp2Syn[2014]
GranuleCell[260]	GranuleCell[268]	Exp2Syn[2420]
GranuleCell[260]	GranuleCell[258]	Exp2Syn[2329]
GranuleCell[260]	GranuleCell[276]	Exp2Syn[2492]
GranuleCell[260]	GranuleCell[281]	Exp2Syn[2537]
GranuleCell[260]	GranuleCell[278]	Exp2Syn[2510]
GranuleCell[260]	GranuleCell[286]	Exp2Syn[2582]
GranuleCell[260]	GranuleCell[251]	Exp2Syn[2266]
GranuleCell[261]	BasketCell[4]	Exp2Syn[4550]
GranuleCell[261]	MossyCell[8]	Exp2Syn[4713]
GranuleCell[261]	HIPPCell[5]	Exp2Syn[4867]
GranuleCell[261]	HIPPCell[2]	Exp2Syn[4844]
GranuleCell[261]	HIPPCell[3]	Exp2Syn[4852]
GranuleCell[261]	GranuleCell[233]	Exp2Syn[2104]
GranuleCell[261]	GranuleCell[249]	Exp2Syn[2248]
GranuleCell[261]	GranuleCell[245]	Exp2Syn[2212]
GranuleCell[261]	GranuleCell[213]	Exp2Syn[1924]
GranuleCell[261]	GranuleCell[220]	Exp2Syn[1987]
GranuleCell[261]	GranuleCell[307]	Exp2Syn[2771]
GranuleCell[261]	GranuleCell[266]	Exp2Syn[2402]
GranuleCell[261]	GranuleCell[222]	Exp2Syn[2005]
GranuleCell[261]	GranuleCell[282]	Exp2Syn[2546]
GranuleCell[261]	GranuleCell[235]	Exp2Syn[2122]
GranuleCell[262]	BasketCell[4]	Exp2Syn[4553]
GranuleCell[262]	MossyCell[7]	Exp2Syn[4697]
GranuleCell[262]	HIPPCell[4]	Exp2Syn[4860]
GranuleCell[262]	HIPPCell[5]	Exp2Syn[4870]
GranuleCell[262]	HIPPCell[1]	Exp2Syn[4837]
GranuleCell[262]	GranuleCell[295]	Exp2Syn[2663]
GranuleCell[262]	GranuleCell[275]	Exp2Syn[2483]
GranuleCell[262]	GranuleCell[285]	Exp2Syn[2573]
GranuleCell[262]	GranuleCell[251]	Exp2Syn[2266]
GranuleCell[262]	GranuleCell[238]	Exp2Syn[2149]
GranuleCell[262]	GranuleCell[228]	Exp2Syn[2059]
GranuleCell[262]	GranuleCell[216]	Exp2Syn[1951]
GranuleCell[262]	GranuleCell[262]	Exp2Syn[2365]
GranuleCell[262]	GranuleCell[299]	Exp2Syn[2699]
GranuleCell[262]	GranuleCell[214]	Exp2Syn[1933]
GranuleCell[263]	BasketCell[3]	Exp2Syn[4540]
GranuleCell[263]	MossyCell[8]	Exp2Syn[4714]
GranuleCell[263]	HIPPCell[5]	Exp2Syn[4868]
GranuleCell[263]	HIPPCell[3]	Exp2Syn[4852]
GranuleCell[263]	HIPPCell[1]	Exp2Syn[4837]
GranuleCell[263]	GranuleCell[288]	Exp2Syn[2600]
GranuleCell[263]	GranuleCell[289]	Exp2Syn[2609]
GranuleCell[263]	GranuleCell[283]	Exp2Syn[2555]
GranuleCell[263]	GranuleCell[245]	Exp2Syn[2212]
GranuleCell[263]	GranuleCell[252]	Exp2Syn[2275]
GranuleCell[263]	GranuleCell[313]	Exp2Syn[2825]
GranuleCell[263]	GranuleCell[234]	Exp2Syn[2113]
GranuleCell[263]	GranuleCell[253]	Exp2Syn[2284]
GranuleCell[263]	GranuleCell[272]	Exp2Syn[2456]
GranuleCell[263]	GranuleCell[266]	Exp2Syn[2402]
GranuleCell[264]	BasketCell[4]	Exp2Syn[4551]
GranuleCell[264]	MossyCell[8]	Exp2Syn[4712]
GranuleCell[264]	HIPPCell[5]	Exp2Syn[4868]
GranuleCell[264]	HIPPCell[3]	Exp2Syn[4854]
GranuleCell[264]	HIPPCell[1]	Exp2Syn[4837]
GranuleCell[264]	GranuleCell[246]	Exp2Syn[2221]
GranuleCell[264]	GranuleCell[295]	Exp2Syn[2663]
GranuleCell[264]	GranuleCell[310]	Exp2Syn[2798]
GranuleCell[264]	GranuleCell[232]	Exp2Syn[2095]
GranuleCell[264]	GranuleCell[266]	Exp2Syn[2402]
GranuleCell[264]	GranuleCell[256]	Exp2Syn[2311]
GranuleCell[264]	GranuleCell[282]	Exp2Syn[2546]
GranuleCell[264]	GranuleCell[296]	Exp2Syn[2672]
GranuleCell[264]	GranuleCell[226]	Exp2Syn[2041]
GranuleCell[264]	GranuleCell[303]	Exp2Syn[2735]
GranuleCell[265]	BasketCell[3]	Exp2Syn[4540]
GranuleCell[265]	MossyCell[7]	Exp2Syn[4696]
GranuleCell[265]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[265]	HIPPCell[2]	Exp2Syn[4845]
GranuleCell[265]	HIPPCell[5]	Exp2Syn[4869]
GranuleCell[265]	GranuleCell[240]	Exp2Syn[2167]
GranuleCell[265]	GranuleCell[241]	Exp2Syn[2176]
GranuleCell[265]	GranuleCell[252]	Exp2Syn[2275]
GranuleCell[265]	GranuleCell[255]	Exp2Syn[2302]
GranuleCell[265]	GranuleCell[225]	Exp2Syn[2032]
GranuleCell[265]	GranuleCell[293]	Exp2Syn[2645]
GranuleCell[265]	GranuleCell[314]	Exp2Syn[2834]
GranuleCell[265]	GranuleCell[273]	Exp2Syn[2465]
GranuleCell[265]	GranuleCell[295]	Exp2Syn[2663]
GranuleCell[265]	GranuleCell[288]	Exp2Syn[2600]
GranuleCell[266]	BasketCell[4]	Exp2Syn[4552]
GranuleCell[266]	MossyCell[7]	Exp2Syn[4698]
GranuleCell[266]	HIPPCell[2]	Exp2Syn[4846]
GranuleCell[266]	HIPPCell[5]	Exp2Syn[4867]
GranuleCell[266]	HIPPCell[3]	Exp2Syn[4852]
GranuleCell[266]	GranuleCell[254]	Exp2Syn[2293]
GranuleCell[266]	GranuleCell[266]	Exp2Syn[2401]
GranuleCell[266]	GranuleCell[315]	Exp2Syn[2843]
GranuleCell[266]	GranuleCell[239]	Exp2Syn[2158]
GranuleCell[266]	GranuleCell[288]	Exp2Syn[2600]
GranuleCell[266]	GranuleCell[256]	Exp2Syn[2311]
GranuleCell[266]	GranuleCell[275]	Exp2Syn[2483]
GranuleCell[266]	GranuleCell[219]	Exp2Syn[1978]
GranuleCell[266]	GranuleCell[252]	Exp2Syn[2275]
GranuleCell[266]	GranuleCell[225]	Exp2Syn[2032]
GranuleCell[267]	BasketCell[4]	Exp2Syn[4552]
GranuleCell[267]	MossyCell[6]	Exp2Syn[4678]
GranuleCell[267]	HIPPCell[4]	Exp2Syn[4859]
GranuleCell[267]	HIPPCell[5]	Exp2Syn[4870]
GranuleCell[267]	HIPPCell[3]	Exp2Syn[4853]
GranuleCell[267]	GranuleCell[239]	Exp2Syn[2158]
GranuleCell[267]	GranuleCell[236]	Exp2Syn[2131]
GranuleCell[267]	GranuleCell[229]	Exp2Syn[2068]
GranuleCell[267]	GranuleCell[316]	Exp2Syn[2852]
GranuleCell[267]	GranuleCell[253]	Exp2Syn[2284]
GranuleCell[267]	GranuleCell[284]	Exp2Syn[2564]
GranuleCell[267]	GranuleCell[276]	Exp2Syn[2492]
GranuleCell[267]	GranuleCell[272]	Exp2Syn[2456]
GranuleCell[267]	GranuleCell[317]	Exp2Syn[2861]
GranuleCell[267]	GranuleCell[259]	Exp2Syn[2338]
GranuleCell[268]	BasketCell[3]	Exp2Syn[4541]
GranuleCell[268]	MossyCell[8]	Exp2Syn[4715]
GranuleCell[268]	HIPPCell[5]	Exp2Syn[4867]
GranuleCell[268]	HIPPCell[4]	Exp2Syn[4860]
GranuleCell[268]	HIPPCell[1]	Exp2Syn[4837]
GranuleCell[268]	GranuleCell[223]	Exp2Syn[2014]
GranuleCell[268]	GranuleCell[315]	Exp2Syn[2843]
GranuleCell[268]	GranuleCell[275]	Exp2Syn[2483]
GranuleCell[268]	GranuleCell[282]	Exp2Syn[2546]
GranuleCell[268]	GranuleCell[268]	Exp2Syn[2420]
GranuleCell[268]	GranuleCell[302]	Exp2Syn[2726]
GranuleCell[268]	GranuleCell[276]	Exp2Syn[2492]
GranuleCell[268]	GranuleCell[231]	Exp2Syn[2086]
GranuleCell[268]	GranuleCell[277]	Exp2Syn[2501]
GranuleCell[268]	GranuleCell[240]	Exp2Syn[2167]
GranuleCell[269]	BasketCell[3]	Exp2Syn[4539]
GranuleCell[269]	MossyCell[6]	Exp2Syn[4679]
GranuleCell[269]	HIPPCell[3]	Exp2Syn[4851]
GranuleCell[269]	HIPPCell[2]	Exp2Syn[4845]
GranuleCell[269]	HIPPCell[4]	Exp2Syn[4860]
GranuleCell[269]	GranuleCell[240]	Exp2Syn[2167]
GranuleCell[269]	GranuleCell[223]	Exp2Syn[2014]
GranuleCell[269]	GranuleCell[304]	Exp2Syn[2744]
GranuleCell[269]	GranuleCell[290]	Exp2Syn[2618]
GranuleCell[269]	GranuleCell[254]	Exp2Syn[2293]
GranuleCell[269]	GranuleCell[277]	Exp2Syn[2501]
GranuleCell[269]	GranuleCell[227]	Exp2Syn[2050]
GranuleCell[269]	GranuleCell[298]	Exp2Syn[2690]
GranuleCell[269]	GranuleCell[222]	Exp2Syn[2005]
GranuleCell[269]	GranuleCell[264]	Exp2Syn[2383]
GranuleCell[270]	BasketCell[2]	Exp2Syn[4528]
GranuleCell[270]	MossyCell[8]	Exp2Syn[4712]
GranuleCell[270]	HIPPCell[2]	Exp2Syn[4846]
GranuleCell[270]	HIPPCell[3]	Exp2Syn[4854]
GranuleCell[270]	HIPPCell[1]	Exp2Syn[4835]
GranuleCell[270]	GranuleCell[290]	Exp2Syn[2618]
GranuleCell[270]	GranuleCell[245]	Exp2Syn[2212]
GranuleCell[270]	GranuleCell[231]	Exp2Syn[2086]
GranuleCell[270]	GranuleCell[269]	Exp2Syn[2428]
GranuleCell[270]	GranuleCell[250]	Exp2Syn[2257]
GranuleCell[270]	GranuleCell[270]	Exp2Syn[2437]
GranuleCell[270]	GranuleCell[307]	Exp2Syn[2771]
GranuleCell[270]	GranuleCell[221]	Exp2Syn[1996]
GranuleCell[270]	GranuleCell[248]	Exp2Syn[2239]
GranuleCell[270]	GranuleCell[238]	Exp2Syn[2149]
GranuleCell[271]	BasketCell[4]	Exp2Syn[4553]
GranuleCell[271]	MossyCell[7]	Exp2Syn[4695]
GranuleCell[271]	HIPPCell[5]	Exp2Syn[4869]
GranuleCell[271]	HIPPCell[1]	Exp2Syn[4837]
GranuleCell[271]	HIPPCell[2]	Exp2Syn[4843]
GranuleCell[271]	GranuleCell[287]	Exp2Syn[2591]
GranuleCell[271]	GranuleCell[306]	Exp2Syn[2762]
GranuleCell[271]	GranuleCell[260]	Exp2Syn[2347]
GranuleCell[271]	GranuleCell[244]	Exp2Syn[2203]
GranuleCell[271]	GranuleCell[290]	Exp2Syn[2618]
GranuleCell[271]	GranuleCell[252]	Exp2Syn[2275]
GranuleCell[271]	GranuleCell[254]	Exp2Syn[2293]
GranuleCell[271]	GranuleCell[291]	Exp2Syn[2627]
GranuleCell[271]	GranuleCell[297]	Exp2Syn[2681]
GranuleCell[271]	GranuleCell[242]	Exp2Syn[2185]
GranuleCell[272]	BasketCell[2]	Exp2Syn[4528]
GranuleCell[272]	MossyCell[7]	Exp2Syn[4695]
GranuleCell[272]	HIPPCell[1]	Exp2Syn[4837]
GranuleCell[272]	HIPPCell[4]	Exp2Syn[4862]
GranuleCell[272]	HIPPCell[2]	Exp2Syn[4846]
GranuleCell[272]	GranuleCell[308]	Exp2Syn[2780]
GranuleCell[272]	GranuleCell[243]	Exp2Syn[2194]
GranuleCell[272]	GranuleCell[298]	Exp2Syn[2690]
GranuleCell[272]	GranuleCell[275]	Exp2Syn[2483]
GranuleCell[272]	GranuleCell[276]	Exp2Syn[2492]
GranuleCell[272]	GranuleCell[262]	Exp2Syn[2365]
GranuleCell[272]	GranuleCell[282]	Exp2Syn[2546]
GranuleCell[272]	GranuleCell[256]	Exp2Syn[2311]
GranuleCell[272]	GranuleCell[265]	Exp2Syn[2392]
GranuleCell[272]	GranuleCell[249]	Exp2Syn[2248]
GranuleCell[273]	BasketCell[4]	Exp2Syn[4552]
GranuleCell[273]	MossyCell[8]	Exp2Syn[4714]
GranuleCell[273]	HIPPCell[2]	Exp2Syn[4843]
GranuleCell[273]	HIPPCell[3]	Exp2Syn[4853]
GranuleCell[273]	HIPPCell[5]	Exp2Syn[4868]
GranuleCell[273]	GranuleCell[249]	Exp2Syn[2248]
GranuleCell[273]	GranuleCell[308]	Exp2Syn[2780]
GranuleCell[273]	GranuleCell[302]	Exp2Syn[2726]
GranuleCell[273]	GranuleCell[298]	Exp2Syn[2690]
GranuleCell[273]	GranuleCell[291]	Exp2Syn[2627]
GranuleCell[273]	GranuleCell[256]	Exp2Syn[2311]
GranuleCell[273]	GranuleCell[235]	Exp2Syn[2122]
GranuleCell[273]	GranuleCell[306]	Exp2Syn[2762]
GranuleCell[273]	GranuleCell[252]	Exp2Syn[2275]
GranuleCell[273]	GranuleCell[272]	Exp2Syn[2455]
GranuleCell[274]	BasketCell[3]	Exp2Syn[4539]
GranuleCell[274]	MossyCell[6]	Exp2Syn[4681]
GranuleCell[274]	HIPPCell[3]	Exp2Syn[4851]
GranuleCell[274]	HIPPCell[2]	Exp2Syn[4844]
GranuleCell[274]	HIPPCell[1]	Exp2Syn[4836]
GranuleCell[274]	GranuleCell[259]	Exp2Syn[2338]
GranuleCell[274]	GranuleCell[262]	Exp2Syn[2365]
GranuleCell[274]	GranuleCell[226]	Exp2Syn[2041]
GranuleCell[274]	GranuleCell[317]	Exp2Syn[2861]
GranuleCell[274]	GranuleCell[236]	Exp2Syn[2131]
GranuleCell[274]	GranuleCell[263]	Exp2Syn[2374]
GranuleCell[274]	GranuleCell[284]	Exp2Syn[2564]
GranuleCell[274]	GranuleCell[244]	Exp2Syn[2203]
GranuleCell[274]	GranuleCell[273]	Exp2Syn[2464]
GranuleCell[274]	GranuleCell[305]	Exp2Syn[2753]
GranuleCell[275]	BasketCell[3]	Exp2Syn[4539]
GranuleCell[275]	MossyCell[6]	Exp2Syn[4681]
GranuleCell[275]	HIPPCell[2]	Exp2Syn[4844]
GranuleCell[275]	HIPPCell[1]	Exp2Syn[4835]
GranuleCell[275]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[275]	GranuleCell[313]	Exp2Syn[2825]
GranuleCell[275]	GranuleCell[254]	Exp2Syn[2293]
GranuleCell[275]	GranuleCell[325]	Exp2Syn[2933]
GranuleCell[275]	GranuleCell[248]	Exp2Syn[2239]
GranuleCell[275]	GranuleCell[269]	Exp2Syn[2428]
GranuleCell[275]	GranuleCell[232]	Exp2Syn[2095]
GranuleCell[275]	GranuleCell[226]	Exp2Syn[2041]
GranuleCell[275]	GranuleCell[285]	Exp2Syn[2573]
GranuleCell[275]	GranuleCell[315]	Exp2Syn[2843]
GranuleCell[275]	GranuleCell[239]	Exp2Syn[2158]
GranuleCell[276]	BasketCell[4]	Exp2Syn[4551]
GranuleCell[276]	MossyCell[7]	Exp2Syn[4695]
GranuleCell[276]	HIPPCell[1]	Exp2Syn[4836]
GranuleCell[276]	HIPPCell[2]	Exp2Syn[4844]
GranuleCell[276]	HIPPCell[5]	Exp2Syn[4868]
GranuleCell[276]	GranuleCell[232]	Exp2Syn[2095]
GranuleCell[276]	GranuleCell[285]	Exp2Syn[2573]
GranuleCell[276]	GranuleCell[321]	Exp2Syn[2897]
GranuleCell[276]	GranuleCell[319]	Exp2Syn[2879]
GranuleCell[276]	GranuleCell[322]	Exp2Syn[2906]
GranuleCell[276]	GranuleCell[304]	Exp2Syn[2744]
GranuleCell[276]	GranuleCell[316]	Exp2Syn[2852]
GranuleCell[276]	GranuleCell[294]	Exp2Syn[2654]
GranuleCell[276]	GranuleCell[229]	Exp2Syn[2068]
GranuleCell[276]	GranuleCell[290]	Exp2Syn[2618]
GranuleCell[277]	BasketCell[2]	Exp2Syn[4527]
GranuleCell[277]	MossyCell[6]	Exp2Syn[4681]
GranuleCell[277]	HIPPCell[3]	Exp2Syn[4851]
GranuleCell[277]	HIPPCell[5]	Exp2Syn[4868]
GranuleCell[277]	HIPPCell[4]	Exp2Syn[4862]
GranuleCell[277]	GranuleCell[280]	Exp2Syn[2528]
GranuleCell[277]	GranuleCell[303]	Exp2Syn[2735]
GranuleCell[277]	GranuleCell[292]	Exp2Syn[2636]
GranuleCell[277]	GranuleCell[313]	Exp2Syn[2825]
GranuleCell[277]	GranuleCell[317]	Exp2Syn[2861]
GranuleCell[277]	GranuleCell[248]	Exp2Syn[2239]
GranuleCell[277]	GranuleCell[327]	Exp2Syn[2951]
GranuleCell[277]	GranuleCell[268]	Exp2Syn[2419]
GranuleCell[277]	GranuleCell[265]	Exp2Syn[2392]
GranuleCell[277]	GranuleCell[255]	Exp2Syn[2302]
GranuleCell[278]	BasketCell[2]	Exp2Syn[4529]
GranuleCell[278]	MossyCell[6]	Exp2Syn[4679]
GranuleCell[278]	HIPPCell[2]	Exp2Syn[4845]
GranuleCell[278]	HIPPCell[4]	Exp2Syn[4859]
GranuleCell[278]	HIPPCell[1]	Exp2Syn[4836]
GranuleCell[278]	GranuleCell[260]	Exp2Syn[2347]
GranuleCell[278]	GranuleCell[311]	Exp2Syn[2807]
GranuleCell[278]	GranuleCell[301]	Exp2Syn[2717]
GranuleCell[278]	GranuleCell[321]	Exp2Syn[2897]
GranuleCell[278]	GranuleCell[326]	Exp2Syn[2942]
GranuleCell[278]	GranuleCell[279]	Exp2Syn[2519]
GranuleCell[278]	GranuleCell[312]	Exp2Syn[2816]
GranuleCell[278]	GranuleCell[291]	Exp2Syn[2627]
GranuleCell[278]	GranuleCell[302]	Exp2Syn[2726]
GranuleCell[278]	GranuleCell[328]	Exp2Syn[2960]
GranuleCell[279]	BasketCell[3]	Exp2Syn[4540]
GranuleCell[279]	MossyCell[7]	Exp2Syn[4695]
GranuleCell[279]	HIPPCell[1]	Exp2Syn[4837]
GranuleCell[279]	HIPPCell[5]	Exp2Syn[4869]
GranuleCell[279]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[279]	GranuleCell[258]	Exp2Syn[2329]
GranuleCell[279]	GranuleCell[236]	Exp2Syn[2131]
GranuleCell[279]	GranuleCell[237]	Exp2Syn[2140]
GranuleCell[279]	GranuleCell[231]	Exp2Syn[2086]
GranuleCell[279]	GranuleCell[255]	Exp2Syn[2302]
GranuleCell[279]	GranuleCell[305]	Exp2Syn[2753]
GranuleCell[279]	GranuleCell[282]	Exp2Syn[2546]
GranuleCell[279]	GranuleCell[243]	Exp2Syn[2194]
GranuleCell[279]	GranuleCell[301]	Exp2Syn[2717]
GranuleCell[279]	GranuleCell[265]	Exp2Syn[2392]
GranuleCell[280]	BasketCell[2]	Exp2Syn[4527]
GranuleCell[280]	MossyCell[6]	Exp2Syn[4679]
GranuleCell[280]	HIPPCell[3]	Exp2Syn[4853]
GranuleCell[280]	HIPPCell[4]	Exp2Syn[4862]
GranuleCell[280]	HIPPCell[1]	Exp2Syn[4836]
GranuleCell[280]	GranuleCell[304]	Exp2Syn[2744]
GranuleCell[280]	GranuleCell[265]	Exp2Syn[2392]
GranuleCell[280]	GranuleCell[243]	Exp2Syn[2194]
GranuleCell[280]	GranuleCell[329]	Exp2Syn[2969]
GranuleCell[280]	GranuleCell[314]	Exp2Syn[2834]
GranuleCell[280]	GranuleCell[306]	Exp2Syn[2762]
GranuleCell[280]	GranuleCell[316]	Exp2Syn[2852]
GranuleCell[280]	GranuleCell[254]	Exp2Syn[2293]
GranuleCell[280]	GranuleCell[287]	Exp2Syn[2591]
GranuleCell[280]	GranuleCell[277]	Exp2Syn[2500]
GranuleCell[281]	BasketCell[2]	Exp2Syn[4526]
GranuleCell[281]	MossyCell[6]	Exp2Syn[4679]
GranuleCell[281]	HIPPCell[4]	Exp2Syn[4860]
GranuleCell[281]	HIPPCell[1]	Exp2Syn[4836]
GranuleCell[281]	HIPPCell[5]	Exp2Syn[4870]
GranuleCell[281]	GranuleCell[256]	Exp2Syn[2311]
GranuleCell[281]	GranuleCell[268]	Exp2Syn[2419]
GranuleCell[281]	GranuleCell[249]	Exp2Syn[2248]
GranuleCell[281]	GranuleCell[247]	Exp2Syn[2230]
GranuleCell[281]	GranuleCell[246]	Exp2Syn[2221]
GranuleCell[281]	GranuleCell[236]	Exp2Syn[2131]
GranuleCell[281]	GranuleCell[297]	Exp2Syn[2681]
GranuleCell[281]	GranuleCell[292]	Exp2Syn[2636]
GranuleCell[281]	GranuleCell[291]	Exp2Syn[2627]
GranuleCell[281]	GranuleCell[288]	Exp2Syn[2600]
GranuleCell[282]	BasketCell[3]	Exp2Syn[4541]
GranuleCell[282]	MossyCell[8]	Exp2Syn[4713]
GranuleCell[282]	HIPPCell[1]	Exp2Syn[4838]
GranuleCell[282]	HIPPCell[2]	Exp2Syn[4844]
GranuleCell[282]	HIPPCell[3]	Exp2Syn[4851]
GranuleCell[282]	GranuleCell[283]	Exp2Syn[2555]
GranuleCell[282]	GranuleCell[310]	Exp2Syn[2798]
GranuleCell[282]	GranuleCell[288]	Exp2Syn[2600]
GranuleCell[282]	GranuleCell[311]	Exp2Syn[2807]
GranuleCell[282]	GranuleCell[257]	Exp2Syn[2320]
GranuleCell[282]	GranuleCell[278]	Exp2Syn[2509]
GranuleCell[282]	GranuleCell[260]	Exp2Syn[2347]
GranuleCell[282]	GranuleCell[276]	Exp2Syn[2491]
GranuleCell[282]	GranuleCell[291]	Exp2Syn[2627]
GranuleCell[282]	GranuleCell[325]	Exp2Syn[2933]
GranuleCell[283]	BasketCell[2]	Exp2Syn[4526]
GranuleCell[283]	MossyCell[6]	Exp2Syn[4679]
GranuleCell[283]	HIPPCell[2]	Exp2Syn[4846]
GranuleCell[283]	HIPPCell[4]	Exp2Syn[4860]
GranuleCell[283]	HIPPCell[1]	Exp2Syn[4838]
GranuleCell[283]	GranuleCell[289]	Exp2Syn[2609]
